,uid,isbn,rating
21682,211174,0679401334,5
21683,235189,080075672X,5
21684,97624,0895773619,9
21685,56169,0446525235,10
21686,57800,0446525235,10
21687,213179,0446525235,7
21688,143814,0393320979,9
21689,159478,0393320979,8
21690,171261,0877959757,7
21691,118607,038080817X,7
21692,56210,0785266917,9
21693,114071,0785266917,10
21694,118444,0785266917,8
21695,136275,0785266917,7
21696,56211,006445049X,8
21697,118581,0451410807,6
21698,187105,0140243321,8
21699,222036,0330349678,7
21700,123991,0553292366,7
21701,56293,1558321276,7
21702,56296,0941267067,7
21703,169170,0449910555,8
21704,56350,0849935377,7
21705,132975,037550883X,6
21706,132978,037550883X,8
21707,233539,1555835864,7
21708,56392,0595218466,10
21709,187705,0199104956,8
21710,68876,033039018X,5
21711,236323,0380712962,8
21712,213080,0500279780,8
21713,69685,0553267175,5
21714,273705,0719559790,6
21715,262128,0843176458,6
21716,65390,0380711346,5
21717,206152,038077593X,8
21718,109400,0671785966,10
21719,108637,0698112318,3
21720,248407,0878572104,5
21721,262015,0886779898,6
21722,66476,1590521471,10
21723,76427,1885171277,8
21724,56559,0385731175,9
21725,208455,0821760742,5
21726,56586,1556590636,5
21727,56594,1556420870,8
21728,56597,1555973248,7
21729,132075,1563050854,10
21730,56703,0385487045,10
21731,56713,039330597X,10
21732,56731,0310235332,8
21733,56752,0786866578,8
21734,56770,0060196319,5
21735,188794,0060196319,8
21736,56779,074340582X,5
21737,169753,0679748210,8
21738,94656,0743464095,7
21739,241327,0805000313,9
21740,56888,0201781298,8
21741,73198,006097611X,9
21742,234491,0142000825,7
21743,207809,0312852886,7
21744,147988,0312953984,9
21745,251871,0440111080,7
21746,175461,0451406427,6
21747,77549,051708242X,8
21748,171372,0671735594,9
21749,214948,0740706004,10
21750,199808,0822218275,9
21751,203258,1885211198,10
21752,251267,1885211198,10
21753,56977,0006510973,7
21754,62011,0380780615,7
21755,268169,0446603406,7
21756,166267,0671708228,8
21757,57049,0702224405,8
21758,57088,1588370232,10
21759,250231,0152003746,8
21760,272138,0152003746,10
21761,57109,0671015001,10
21762,57109,1575130211,5
21763,244986,0375758704,6
21764,153892,0747528985,7
21765,67064,0374199639,5
21766,248653,0805019790,8
21767,57172,0740700537,9
21768,114828,0061093580,7
21769,152391,0061093580,8
21770,180519,0061093580,5
21771,157532,0671740091,7
21772,57206,0671733370,10
21773,57207,0440418526,9
21774,129641,0553274406,9
21775,238632,067635615X,6
21776,57284,1586481967,6
21777,57311,0312113536,10
21778,57311,0688039464,10
21779,57314,0805425551,10
21780,57350,0064473155,8
21781,139753,156663332X,5
21782,57386,0525673067,9
21783,57410,0140437614,8
21784,210375,0806512768,6
21785,57499,0679434534,5
21786,274706,0330335588,8
21787,63029,0316779407,9
21788,57640,0393057658,9
21789,57715,0425067874,8
21790,57730,044151944X,10
21791,57766,068482793X,5
21792,151966,0786889632,5
21793,196786,1569472424,8
21794,57923,0307302202,9
21795,57927,0064441822,5
21796,231606,0156234920,9
21797,57981,0393325261,10
21798,58020,014034540X,7
21799,242940,067972575X,9
21800,126314,0060929227,8
21801,58064,0380776545,5
21802,192713,0375702105,9
21803,58112,080079317X,7
21804,58112,1574882341,9
21805,197906,0141439645,8
21806,58145,0804821305,7
21807,58147,0061075639,5
21808,94984,0553583859,10
21809,59223,0572018002,3
21810,142280,0380819570,10
21811,74760,0515125644,8
21812,261636,0684831740,8
21813,58226,0812532538,7
21814,254423,0812532538,8
21815,166103,1563896613,9
21816,58256,0312864035,4
21817,58256,0812520602,5
21818,269086,0553107941,9
21819,69585,0441009166,7
21820,205829,0441009166,5
21821,58302,0425164179,8
21822,139715,0399142444,8
21823,60627,0151494517,7
21824,129777,055310893X,6
21825,94657,0767900243,8
21826,99638,031213570X,8
21827,193632,0689857705,8
21828,242782,055384007X,5
21829,58440,0385479638,9
21830,253723,0449906876,6
21831,58440,0449912582,6
21832,227792,0060187395,6
21833,58532,0679758380,7
21834,58557,0553565923,8
21835,111519,0553565923,9
21836,223337,0380798549,7
21837,58597,0333908376,6
21838,93910,1400031192,6
21839,58765,0446314080,8
21840,58782,0895261464,8
21841,165251,0312242883,9
21842,106452,0345381769,7
21843,275643,1585742082,4
21844,236095,0670887412,7
21845,144380,0947062025,8
21846,58846,0684824647,9
21847,212566,0684824647,8
21848,93605,0060924322,5
21849,58861,0753506718,7
21850,58903,0812541065,3
21851,117993,0385720939,10
21852,93792,0897932072,7
21853,187298,0897932072,4
21854,58973,1843532751,8
21855,59011,0849916607,5
21856,235810,0486406601,7
21857,59088,0440969832,7
21858,59104,0688213855,10
21859,59104,0786845430,10
21860,254256,0786845430,10
21861,59115,1568650450,6
21862,59117,0821761129,6
21863,91615,0062510789,7
21864,76409,0330490559,3
21865,106699,0312961278,6
21866,142420,0312961278,8
21867,241061,0671734512,9
21868,252477,0330337114,5
21869,266235,0394570480,5
21870,276905,0449148831,5
21871,243344,0671525360,8
21872,93596,1558171363,9
21873,76008,0743439988,6
21874,59192,020165895X,10
21875,205925,0811210278,8
21876,59223,1851492461,4
21877,153121,0811214001,8
21878,225869,0765303728,10
21879,59262,0716723581,8
21880,148663,0716723581,6
21881,59268,0373029780,10
21882,71480,0380708922,8
21883,149799,0385337663,4
21884,141381,0399240071,10
21885,198832,0399240071,10
21886,200764,0679414770,6
21887,59361,0671758527,4
21888,59364,0453003931,7
21889,59373,0843953314,4
21890,59388,0595168795,10
21891,59389,0735619484,8
21892,147394,1565120035,7
21893,59443,1556521901,8
21894,59500,0864426313,4
21895,59544,0071390030,7
21896,91856,0071390030,7
21897,59551,0425182215,9
21898,59590,0679429999,5
21899,187780,0393040607,8
21900,59631,0935699201,9
21901,59673,0374167168,5
21902,59728,0385306768,6
21903,59732,0525229507,10
21904,138927,0525229507,9
21905,225192,0525229507,9
21906,258545,0520209680,10
21907,59748,0375407707,9
21908,59752,0820312673,7
21909,126128,0060191384,8
21910,91591,0785275738,7
21911,59802,068931194X,10
21912,190448,0385335989,8
21913,153440,0451627296,10
21914,275053,067188526X,8
21915,59838,0886776538,7
21916,59838,1560761172,7
21917,59861,0553276107,10
21918,59862,0807047058,10
21919,159549,0553254359,8
21920,59909,1563841908,10
21921,67086,0140187863,8
21922,123600,0571195199,8
21923,270700,0738206679,7
21924,261996,0786916613,10
21925,182518,0786929626,7
21926,107987,0786929804,8
21927,106550,1885535104,9
21928,60017,1840651059,7
21929,60055,0440508363,8
21930,60055,0764551922,8
21931,253922,0440222788,5
21932,113099,0312143516,8
21933,60151,0451121988,7
21934,60185,1883523095,9
21935,60229,0747266115,7
21936,128652,0062511718,6
21937,234887,0064430189,4
21938,159770,0140436081,6
21939,142089,0312169515,7
21940,169637,0312315716,8
21941,222412,0312315716,5
21942,162313,034545281X,4
21943,137065,0374128715,6
21944,149784,0374128715,9
21945,104579,0375726659,9
21946,255033,0385474989,8
21947,160427,0385720904,6
21948,178256,0395593034,6
21949,103175,0446523232,7
21950,175022,0446671916,5
21951,191983,0449909913,8
21952,234252,0590762710,5
21953,206444,0671666894,10
21954,273550,0671892177,9
21955,158784,0688169732,5
21956,208758,0688169732,5
21957,62072,0761101144,10
21958,89303,0761101144,10
21959,270059,0761505202,8
21960,187891,0836227719,8
21961,114344,0849915732,9
21962,70783,1573222461,8
21963,265067,1573222461,8
21964,209430,1576736466,5
21965,116180,0140283579,7
21966,63721,0553290355,5
21967,60266,0679415599,5
21968,168735,0192815024,6
21969,136273,0312263031,5
21970,166280,0312263031,8
21971,202064,0312263031,8
21972,115498,0345307348,10
21973,184118,0345372085,5
21974,231483,0486275450,6
21975,241083,0486280519,4
21976,119213,0486287424,8
21977,164505,0486295788,9
21978,221639,0486406563,9
21979,123993,0486411249,10
21980,160949,0486411249,10
21981,104389,0486414086,4
21982,71014,0486414124,9
21983,132179,0486419312,8
21984,112015,0486421309,8
21985,139032,087923556X,8
21986,83937,039332303X,6
21987,171615,0066210852,10
21988,216576,076073030X,10
21989,60298,0471182427,7
21990,60326,0744303567,10
21991,131033,067102437X,10
21992,60331,0609605275,9
21993,123717,0312026021,8
21994,77459,0394717155,8
21995,84492,0440340608,10
21996,234478,0440340608,5
21997,79050,0553375369,8
21998,98425,037326285X,9
21999,114396,0006497993,7
22000,251076,0006497993,6
22001,273984,0553582178,6
22002,169947,0393027503,5
22003,60570,0671789457,7
22004,226980,0060179430,7
22005,271069,0767913396,10
22006,60588,0515125318,8
22007,127653,0515125318,6
22008,60589,042517834X,6
22009,60627,0892813180,10
22010,151312,0451154967,8
22011,60636,0595244785,8
22012,60680,1577941470,9
22013,60685,1583142606,9
22014,60701,0064472655,5
22015,209913,0486401294,6
22016,230769,0486401294,8
22017,113094,0965478505,8
22018,60754,0330374419,1
22019,60784,0789722283,7
22020,214527,0140430075,2
22021,60854,0942237137,8
22022,61007,059093502X,4
22023,193220,0679768157,7
22024,136009,0732257093,7
22025,138114,0732257093,5
22026,254298,0671668331,10
22027,133407,1575666073,8
22028,153796,1575666073,10
22029,254625,0812565339,9
22030,61207,0028642082,5
22031,115786,0385333595,8
22032,85631,0399150978,8
22033,119442,0609607383,7
22034,249805,0609607383,5
22035,61259,078943301X,6
22036,77432,0440505240,9
22037,61298,0802117813,8
22038,61339,0803718845,9
22039,61365,0061059935,6
22040,265357,0061059935,7
22041,61369,0393028909,7
22042,61369,0871136317,6
22043,137538,0967375207,10
22044,204402,0967375207,7
22045,227780,0967375207,9
22046,196803,0312968280,4
22047,61509,0425180433,5
22048,61521,080106340X,5
22049,61521,1565071999,7
22050,231621,0812969650,7
22051,184098,0060931302,9
22052,165024,034543353X,7
22053,206684,034543353X,4
22054,219237,044022490X,6
22055,239150,067145806X,5
22056,137424,0804107300,10
22057,227718,0819305154,10
22058,123299,0679732373,7
22059,271524,0679732373,8
22060,213295,0394559606,8
22061,61806,8420646318,8
22062,77943,8420646318,7
22063,61828,0201510596,10
22064,61834,0778708950,10
22065,62286,0380800225,9
22066,61874,0671416340,9
22067,61879,0670844624,9
22068,61888,1932270108,9
22069,124472,0060087439,8
22070,71753,0060090251,10
22071,87296,0671665472,8
22072,79244,1561707201,9
22073,61934,0140179658,8
22074,61969,0670824585,10
22075,61979,0140367160,8
22076,61995,0027583600,8
22077,62002,1883214025,6
22078,199413,0452284341,8
22079,147792,0460882171,8
22080,215576,1400031524,7
22081,62050,0689205864,10
22082,62091,0684862247,6
22083,62103,0385321759,8
22084,172846,0345440757,7
22085,62167,0451207025,7
22086,185027,0440413133,8
22087,273033,0590603698,5
22088,62252,0451406036,8
22089,62257,0590407783,7
22090,183677,0060735414,7
22091,76398,0393321258,7
22092,258718,0609604147,6
22093,62276,0671024493,7
22094,62298,1590520092,8
22095,62302,0553213458,10
22096,67335,0553213458,7
22097,109381,0553213458,9
22098,203883,0553213458,8
22099,63910,0140185852,7
22100,256208,0140622632,9
22101,62352,0805055932,7
22102,62358,0862432650,9
22103,62375,0786882573,9
22104,162951,0786882573,10
22105,210319,0786882573,10
22106,271215,037348478X,2
22107,191194,0553257862,5
22108,62413,0609807986,7
22109,157218,000649613X,5
22110,62427,0965053431,10
22111,249209,0965053431,10
22112,62499,0688035329,6
22113,123375,0393307115,8
22114,233142,0688152902,7
22115,62568,0451457307,10
22116,73094,0451457307,7
22117,62572,1570754438,9
22118,62573,0618056696,8
22119,92339,0553576380,6
22120,115101,0812536037,5
22121,166459,0812536037,8
22122,62701,034542459X,8
22123,62722,0595224873,10
22124,62767,0812090217,2
22125,62823,0689806698,7
22126,174744,006052992X,3
22127,204238,006052992X,7
22128,149303,0393324826,7
22129,153423,1400030773,5
22130,160954,1400030773,7
22131,255627,0373122551,7
22132,225899,067102308X,5
22133,112536,0064470288,7
22134,124705,0375407340,8
22135,233539,055327659X,8
22136,268859,0679745793,4
22137,153193,0140366695,10
22138,202130,1853260118,8
22139,237063,0812558170,10
22140,196767,1586480049,8
22141,63045,0595267793,10
22142,63105,0517180847,8
22143,63155,0712345337,6
22144,63289,0736900551,8
22145,63321,0393310825,6
22146,67131,0679762906,10
22147,91856,1586480170,6
22148,208472,1586480170,8
22149,63443,0312282982,8
22150,63510,0385729723,9
22151,196917,1558532765,8
22152,228319,1558532765,8
22153,256742,1558532765,8
22154,266926,0345440420,7
22155,247103,0373835981,8
22156,63604,0439597528,10
22157,131564,0767902548,6
22158,63693,1931412154,10
22159,178145,1931412154,10
22160,234739,1840462493,5
22161,63721,0553295020,5
22162,165542,0465007147,5
22163,278207,0425191028,7
22164,63831,0684853477,6
22165,127491,0330307061,7
22166,274167,1552781879,2
22167,248253,1853268100,3
22168,89106,014037468X,9
22169,89481,0465051391,6
22170,240817,0783548680,7
22171,63967,015653584X,10
22172,206855,0451191870,9
22173,240262,0553271970,6
22174,104516,1573240796,8
22175,64034,0071362681,8
22176,204375,0671708821,8
22177,64297,0440418135,8
22178,64375,0375804420,10
22179,64379,0888011628,9
22180,64382,0446673382,9
22181,243039,1853260037,8
22182,203249,080505801X,7
22183,229875,080505801X,9
22184,277946,080505801X,7
22185,64467,0679720766,9
22186,67019,0679720766,10
22187,64473,0192750755,8
22188,64524,0887483968,10
22189,64754,0139132864,5
22190,190357,1891620797,10
22191,64803,0201622378,8
22192,64803,0440223784,7
22193,64803,0440234956,7
22194,64803,0440237068,7
22195,64847,0752272225,7
22196,196879,0425090825,6
22197,190232,0060935731,10
22198,64977,0140274987,10
22199,167877,0688128343,8
22200,65027,0345340280,7
22201,65027,0876044291,8
22202,65027,1558743413,9
22203,65027,1842221175,7
22204,65027,1878685449,7
22205,66211,014037454X,10
22206,244195,0140449175,9
22207,163528,0064409597,8
22208,65116,0553581538,8
22209,65122,0192629883,8
22210,65148,0971454817,8
22211,65148,1568843909,7
22212,65178,0471191744,8
22213,106410,0553292234,8
22214,252291,0061054232,7
22215,270124,0316328383,8
22216,90939,055329895X,8
22217,65274,0880103736,10
22218,65305,0374522359,5
22219,265254,0553259202,10
22220,65390,0688170366,6
22221,65395,0747550395,8
22222,65455,0618174974,10
22223,65461,0689814615,9
22224,65517,0517703106,8
22225,124020,0517703106,8
22226,274771,0312957785,7
22227,65637,1414000375,5
22228,65640,0393320324,6
22229,65664,0385327587,5
22230,162113,0385327587,8
22231,65695,0440206243,9
22232,253253,0380898527,10
22233,65767,0385496982,9
22234,65845,0415926602,8
22235,65859,0801025699,8
22236,66011,1575667878,4
22237,148049,1892253038,5
22238,66071,1591298520,10
22239,120042,0877287023,9
22240,66138,0094740909,7
22241,66247,0385008619,8
22242,66258,0679891811,10
22243,66287,0743476239,9
22244,66326,0140179070,3
22245,66341,0679458042,8
22246,66380,0912365110,10
22247,99324,0821766589,10
22248,135002,0821766589,8
22249,196131,1857236874,7
22250,66429,0375401989,3
22251,113137,0375409378,8
22252,66520,0593019628,6
22253,217955,0451627180,7
22254,66580,0385487142,7
22255,66580,0517700662,6
22256,66580,0618062351,9
22257,66593,0596000162,8
22258,190480,051770434X,8
22259,66701,1575661616,10
22260,163338,0671694332,8
22261,66757,0849942438,7
22262,66764,1567611745,5
22263,128526,0671669354,7
22264,124436,0671746073,8
22265,112901,0966430220,10
22266,230850,185326265X,6
22267,82503,0671721658,9
22268,112699,0802136656,8
22269,161366,1559635878,8
22270,66980,0515129976,9
22271,189207,0689801734,7
22272,67064,0743212746,5
22273,233381,0751505951,10
22274,67131,0684854104,10
22275,67143,0738703192,10
22276,67147,0609800116,10
22277,67158,0670049182,8
22278,67197,0679732454,10
22279,127462,0679732454,8
22280,244784,0140367616,7
22281,195625,0786929502,10
22282,73896,0971703205,10
22283,167700,0971703205,10
22284,67239,0553577433,2
22285,276186,0672313626,5
22286,81140,0451454669,7
22287,67383,0439115256,10
22288,67383,0671021672,8
22289,177070,0425186911,7
22290,187969,0553581791,8
22291,268938,0684832186,8
22292,230967,0671607405,8
22293,67543,1883929296,10
22294,165442,013026881X,7
22295,146006,0451528425,7
22296,67563,0749931183,6
22297,172893,0552999059,8
22298,67615,0553075624,10
22299,67629,0380782812,10
22300,67629,0451199758,8
22301,94161,0061061883,6
22302,176388,000716131X,8
22303,248008,0151006539,7
22304,90775,0805073337,7
22305,274425,0805073337,9
22306,176192,1400041147,10
22307,113405,1573222666,10
22308,67690,0800791452,5
22309,67690,0892748982,4
22310,142837,0631180281,8
22311,67738,0140434232,10
22312,67752,0595268048,10
22313,67754,0689866399,9
22314,139031,0373244622,5
22315,67805,0670894788,10
22316,67828,0702225436,8
22317,67828,0800717732,6
22318,224224,1567312667,6
22319,237906,0446603961,9
22320,261462,1573221279,5
22321,67861,0310977959,7
22322,67896,0671244094,10
22323,100575,0671244094,5
22324,87220,0312878842,10
22325,215473,0345439929,10
22326,67914,0330484931,8
22327,67915,0679729658,5
22328,67952,155369452X,10
22329,67982,0140174664,7
22330,114355,0140174664,7
22331,115304,0375713271,7
22332,152630,0141185104,7
22333,68072,0688152767,9
22334,166926,0688152767,5
22335,147562,0671003127,7
22336,121223,0786885157,3
22337,68135,0595125506,9
22338,68146,0060509058,7
22339,68146,1400048303,7
22340,107849,1400048303,8
22341,68150,0399527737,5
22342,168809,0373201788,10
22343,68169,0968097103,5
22344,139169,0375704779,7
22345,134408,0440220300,6
22346,247039,0452284198,6
22347,171406,0689714718,5
22348,68187,006008409X,7
22349,141915,0552143553,10
22350,244834,0312048580,7
22351,97974,0525945261,6
22352,68290,1559210397,8
22353,238307,0440158060,6
22354,68373,0140044469,6
22355,137519,0870113992,5
22356,150617,0915811812,8
22357,68395,0140327134,9
22358,98384,0140249850,9
22359,68516,0312318499,10
22360,68528,0060976969,9
22361,88920,0060976969,8
22362,68532,0446381500,6
22363,198490,0062511661,9
22364,155151,0671737635,8
22365,205608,0671737635,7
22366,202744,0671743783,7
22367,277918,0766607216,7
22368,68575,0698116917,10
22369,243458,0670838268,5
22370,68605,0380776332,7
22371,68612,1579547087,6
22372,278209,0060168862,8
22373,195166,1885211635,7
22374,68634,0060925485,7
22375,68653,0804104182,8
22376,269463,0804104182,5
22377,68663,074346270X,3
22378,181056,1583485473,10
22379,211004,1891830600,3
22380,147609,1551990482,8
22381,229495,0590032747,7
22382,140578,0449148254,2
22383,68828,068818474X,7
22384,204261,0064406261,2
22385,245794,0380792885,8
22386,248650,0330492330,9
22387,69019,0590471287,10
22388,183276,068480137X,7
22389,216265,068480137X,8
22390,173215,0307120139,9
22391,265908,0394823249,5
22392,164205,0451179196,4
22393,108332,0451180631,6
22394,183157,0451181476,7
22395,165014,0887801560,9
22396,244455,1551665921,7
22397,110180,0060928832,9
22398,213891,0060953101,6
22399,172713,0439249546,10
22400,207455,0913668680,8
22401,69130,055311106X,8
22402,69151,0740727354,5
22403,93310,0740727354,1
22404,132126,0380976706,7
22405,151363,0451458796,7
22406,121727,0743436040,10
22407,213243,0553108441,8
22408,219861,0553108441,9
22409,69196,0091835070,8
22410,230851,0670873616,9
22411,248207,0312950217,7
22412,141073,0373833598,6
22413,106888,0688178456,5
22414,231378,0821733516,7
22415,185594,0771092113,8
22416,158376,0375726055,8
22417,69276,0563487410,5
22418,252456,0563487410,8
22419,136013,0590031554,9
22420,69312,0553574973,8
22421,119185,0375421343,8
22422,172188,0380790068,5
22423,146760,088365699X,8
22424,240185,1878424076,5
22425,155413,0375413006,8
22426,269644,0375413006,5
22427,266330,1558703616,10
22428,128424,1573229091,9
22429,278759,0945575009,1
22430,69657,0452271630,8
22431,273941,0452271630,6
22432,120688,0140170987,8
22433,69691,006052569X,7
22434,69691,0786885599,10
22435,69691,0802138918,10
22436,243882,0312959400,6
22437,78916,0312979088,8
22438,222876,0312979088,8
22439,238907,0345462327,9
22440,92678,0373835272,10
22441,217641,0451410726,9
22442,147347,0758201346,3
22443,163057,0786000392,7
22444,185531,0804119783,10
22445,227459,0821764381,8
22446,219835,0821768425,8
22447,110745,0843949864,10
22448,81040,0843953012,7
22449,244455,1551663015,7
22450,111646,1551668149,3
22451,91911,1575661543,8
22452,242333,0399151877,7
22453,106353,0670858617,6
22454,69716,0879518383,8
22455,93459,0064473562,7
22456,261082,0201709007,5
22457,183973,0590447874,8
22458,143822,031226982X,7
22459,85145,0099574918,10
22460,227196,0688097480,10
22461,117807,0307121410,7
22462,237549,0064440141,7
22463,235525,0345288815,5
22464,252836,0345288815,9
22465,244324,0590379305,10
22466,146776,0670827592,10
22467,228522,0819311499,10
22468,70109,1883195039,8
22469,70121,0689831412,7
22470,70135,0393091465,10
22471,240909,0340610808,7
22472,263241,0553089293,6
22473,102452,0553576119,7
22474,225578,0553299514,5
22475,70246,0816729883,5
22476,70287,0553492403,7
22477,125953,0553492403,8
22478,200882,0140281630,7
22479,251853,0140281630,8
22480,70371,1588720233,10
22481,70371,1588720357,10
22482,219827,1588720357,10
22483,70371,1588720446,10
22484,240404,0373259824,10
22485,143149,0449205029,7
22486,91441,0525944370,4
22487,70479,0801853001,8
22488,70532,0553093932,8
22489,172318,0684804565,7
22490,70543,0440226392,7
22491,84301,0312241259,10
22492,201940,0743243978,5
22493,210454,0743243978,6
22494,83688,0399134263,6
22495,88897,1559720670,6
22496,70579,0670884081,9
22497,164831,0670884081,9
22498,112597,0060161183,4
22499,94518,014013168X,9
22500,250825,0345351452,6
22501,180463,0374522871,5
22502,183744,0374525455,6
22503,171673,0393050971,7
22504,164673,0670872792,8
22505,97442,1550370057,9
22506,70636,0866223894,7
22507,223694,0312187777,9
22508,70676,0812565738,8
22509,72874,0091637902,1
22510,129845,9722107909,8
22511,115518,0340822015,6
22512,70746,1904502237,10
22513,70803,0140319328,8
22514,70881,1565077172,1
22515,70908,0140098356,7
22516,70908,0802138934,3
22517,169588,1565122976,10
22518,91269,1580174973,8
22519,70968,0451623088,8
22520,71011,0684829916,8
22521,123043,0684829916,7
22522,263076,0373292643,7
22523,76739,0385493622,7
22524,71104,0679402535,9
22525,71126,0917561384,1
22526,98602,0917561384,5
22527,149790,0140366822,9
22528,212892,0767909739,5
22529,154803,1896764428,4
22530,260991,0261102753,9
22531,192543,0060166851,8
22532,71485,0671018892,10
22533,93127,0671018892,7
22534,71537,0684834960,8
22535,71547,0312873425,8
22536,71567,0836227573,7
22537,271615,0373790503,6
22538,275748,0060196483,10
22539,131026,0743245237,8
22540,71613,0385492162,5
22541,71702,0871561999,8
22542,148577,0312960379,9
22543,127144,0671689495,8
22544,203727,0679750452,7
22545,200188,0764222309,10
22546,71761,0195108973,6
22547,266553,0195108973,8
22548,71761,0471154032,7
22549,71761,0836236629,5
22550,259338,1551051729,9
22551,71809,1578511402,7
22552,267441,0743201744,5
22553,103497,0802860605,9
22554,107179,0684829460,8
22555,121236,067102678X,9
22556,72002,0061051101,6
22557,72067,0974186007,10
22558,72268,0060166770,7
22559,180851,0380776162,9
22560,245749,0590646087,6
22561,72508,0965568717,8
22562,72557,093253807X,7
22563,208514,093253807X,7
22564,72670,0393046184,9
22565,72688,047143499X,3
22566,72737,0521017114,10
22567,168490,0786807695,8
22568,72767,1591852803,7
22569,106048,1591852803,10
22570,181001,1591852803,10
22571,72768,0689871252,8
22572,139909,0812519523,4
22573,142839,0449300498,5
22574,149977,0674447468,8
22575,72805,0393099687,2
22576,72882,0060247827,8
22577,133230,0865738998,10
22578,108856,0671019937,4
22579,72985,0688162746,10
22580,73030,0465044123,7
22581,113903,0156027461,7
22582,171054,0156027461,8
22583,256946,0156027461,8
22584,114231,0689855516,1
22585,73094,0722539835,8
22586,172957,0425189996,9
22587,73130,0375758631,8
22588,73180,0451204131,8
22589,223186,0375758615,8
22590,73198,0679733132,7
22591,73221,0451165322,5
22592,117694,0884964094,8
22593,233613,0884964094,10
22594,147293,0060959479,10
22595,247344,0060959479,9
22596,172114,0375709223,8
22597,92784,0061012475,7
22598,177174,0345443225,7
22599,239127,0373441819,7
22600,187704,0375704833,10
22601,249415,0380814439,8
22602,165372,0451178637,7
22603,240621,0451411404,9
22604,254219,0689815433,7
22605,208569,0689859929,9
22606,208569,0689867220,9
22607,134962,0829416870,9
22608,84265,0843950684,5
22609,203450,0843950684,7
22610,248324,1551666146,7
22611,146856,1573245577,7
22612,133823,0553492780,7
22613,208154,0451182731,6
22614,73482,1414019173,6
22615,123354,0312982526,4
22616,142364,0312982526,7
22617,182382,0425147754,6
22618,121023,0451156889,5
22619,73646,4770027621,8
22620,73668,0803258682,7
22621,73700,0415129877,5
22622,73701,074325581X,7
22623,82208,0671742965,7
22624,73805,0373167784,3
22625,73885,0963761188,8
22626,73889,014043464X,8
22627,208977,0140060065,7
22628,243106,0140060065,8
22629,73899,0670889040,9
22630,82236,0141305800,8
22631,104941,0312288468,8
22632,73978,0394885201,10
22633,73978,0394926870,10
22634,74043,0843933461,5
22635,74103,0060905204,6
22636,74157,0439095182,9
22637,112220,0439095182,6
22638,85454,0618131574,2
22639,141645,0618131574,9
22640,87413,0812555473,8
22641,89375,0812555473,5
22642,74279,0316114391,2
22643,74281,0415938740,7
22644,212026,0192833774,8
22645,74317,0525940111,7
22646,136036,0393034496,7
22647,234077,0849931606,8
22648,205053,0743200195,3
22649,74481,0813316596,10
22650,97494,0813316596,8
22651,184933,0451523512,5
22652,74566,0679722556,10
22653,237028,0679722556,10
22654,74654,1590590082,7
22655,247256,014012991X,9
22656,123529,0345326040,5
22657,211195,0345312651,8
22658,94939,0876051905,10
22659,222664,0876051905,7
22660,74711,0714507342,10
22661,74716,0385247729,9
22662,226751,0385247729,8
22663,193520,1571892044,9
22664,275937,1571892044,6
22665,232205,0679740708,8
22666,74861,1893554260,9
22667,139808,0472065211,9
22668,74917,0201874849,10
22669,74974,1569553718,10
22670,74997,0060410132,6
22671,74999,0743456955,9
22672,75070,0452280710,8
22673,77745,0060013125,9
22674,211761,0060013125,7
22675,255389,0060013125,10
22676,142404,0961774444,5
22677,75173,0679601570,10
22678,75185,0345409884,8
22679,75249,0345347579,9
22680,155098,0399128433,8
22681,173683,1870206444,5
22682,75370,1575910519,5
22683,106451,0141302038,8
22684,202675,0141302038,9
22685,216839,1565120353,8
22686,106769,1560766409,10
22687,247787,0140062866,3
22688,98505,0140242708,9
22689,259492,0449910091,6
22690,81218,0684841231,8
22691,206174,0684843129,6
22692,227997,0688177875,5
22693,275292,0879304944,10
22694,162247,0070608792,5
22695,75610,0194230031,6
22696,75625,1574411586,9
22697,203474,1574411586,10
22698,75663,0396085725,8
22699,259162,0671758799,10
22700,120733,0440218012,7
22701,75773,1555836372,8
22702,76384,0970335539,7
22703,168224,0970335539,5
22704,75801,0963881930,9
22705,272044,0375405054,8
22706,175462,0670030864,8
22707,189290,1879682621,10
22708,75853,0786013001,5
22709,131006,0312970048,5
22710,140576,0373191758,5
22711,174300,088404503X,7
22712,102641,1565120612,8
22713,208768,0060392665,4
22714,131564,0679766529,5
22715,94996,0349112940,7
22716,206002,1558585362,10
22717,76039,1558491678,10
22718,76135,0816703329,10
22719,218612,078692702X,6
22720,118711,0786929170,10
22721,214405,0553104829,3
22722,82822,1570624305,10
22723,217591,0394712277,8
22724,77926,0140113827,9
22725,103553,0373225199,2
22726,76497,0380710838,7
22727,238743,0440237149,6
22728,78982,0440404541,6
22729,242961,044900399X,8
22730,162091,0449130509,9
22731,243320,0451409191,8
22732,232124,0451410734,2
22733,170847,051510535X,5
22734,260971,0553275739,5
22735,214210,0553483765,7
22736,188740,0590442791,6
22737,138209,0671001728,9
22738,80638,0671014501,7
22739,277517,0767904311,9
22740,91506,0786707984,8
22741,274309,0812511980,6
22742,101830,0821756389,8
22743,214858,0843942533,5
22744,224333,0843943645,7
22745,240260,1572970014,6
22746,76425,0786813075,7
22747,185975,0786813075,7
22748,224917,0786813075,10
22749,76470,1857823907,8
22750,94984,0452267455,5
22751,189165,0452267455,7
22752,278209,0452267455,7
22753,113169,0670030430,8
22754,110318,060980135X,8
22755,136502,0393308812,10
22756,238817,0802134491,3
22757,264892,0918273838,6
