,uid,location,age,cluster
59714,137842,lebanon,26.0,2
59724,137861,romania,25.0,2
59732,137885,argentina,32.0,2
59772,137958,czech republic,23.0,2
59773,137965,poland,22.0,2
59774,137967,poland,48.0,2
59775,137969,nigeria,33.0,2
59776,137970,colombia,26.0,2
59802,138022,japan,18.0,2
59803,138023,japan,17.0,2
59819,138055,argentina,25.0,2
59827,138070,argentina,31.0,2
59847,138107,argentina,20.0,2
59860,138154,argentina,36.0,2
59863,138157,romania,28.0,2
59910,138244,argentina,27.0,2
59927,138268,argentina,33.0,2
59935,138291,united arab emirates,22.0,2
59970,138364,argentina,27.0,2
60015,138453,austria,36.0,2
60017,138457,denmark,49.0,2
60022,138463,costa rica,28.0,2
60025,138470,chile,15.0,2
60026,138471,denmark,32.0,2
60038,138494,argentina,20.0,2
60040,138498,taiwan,43.0,2
60042,138502,argentina,15.0,2
60043,138503,argentina,15.0,2
60044,138504,peru,33.0,2
60060,138539,indonesia,21.0,2
60094,138612,singapore,15.0,2
60097,138615,argentina,24.0,2
60098,138616,south korea,34.0,2
60155,138766,ireland,31.0,2
60169,138798,argentina,23.0,2
60181,138815,south korea,53.0,2
60184,138819,argentina,23.0,2
60214,138899,poland,34.0,2
60215,138905,peru,61.0,2
60241,138969,croatia,27.0,2
60247,138977,israel,28.0,2
60261,139015,venezuela,47.0,2
60340,139214,japan,56.0,2
60357,139263,hong kong,38.0,2
60369,139290,andorra,52.0,2
60370,139291,"n/a,",26.0,2
60376,139297,sweden,41.0,2
60386,139312,argentina,24.0,2
60406,139366,ireland,21.0,2
60432,139427,morocco,34.0,2
60440,139445,lebanon,40.0,2
60447,139464,poland,24.0,2
60449,139466,colombia,47.0,2
60454,139490,argentina,41.0,2
60455,139492,costa rica,17.0,2
60457,139497,argentina,47.0,2
60460,139506,costa rica,31.0,2
60465,139518,yugoslavia,39.0,2
60520,139651,hong kong,68.0,2
60548,139722,saudi arabia,38.0,2
60551,139726,vietnam,20.0,2
60559,139754,trinidad and tobago,18.0,2
60574,139788,austria,23.0,2
60600,139855,poland,17.0,2
60641,139945,vietnam,22.0,2
60675,140026,argentina,18.0,2
60695,140058,austria,25.0,2
60705,140078,japan,25.0,2
60716,140102,sweden,19.0,2
60719,140108,sweden,24.0,2
60720,140110,russia,24.0,2
60721,140112,slovenia,24.0,2
60724,140116,"spain""",26.0,2
60728,140122,south africa,19.0,2
60749,140182,sweden,16.0,2
60756,140206,poland,30.0,2
60795,140305,guatemala,23.0,2
60798,140312,japan,17.0,2
60811,140336,russia,29.0,2
60821,140366,la france,40.0,2
60822,140367,sweden,59.0,2
60832,140389,dominican republic,22.0,2
60848,140421,nigeria,21.0,2
60857,140445,la france,26.0,2
60871,140474,ireland,46.0,2
60879,140498,españa,26.0,2
60887,140514,argentina,29.0,2
60903,140544,argentina,20.0,2
60904,140545,argentina,20.0,2
60909,140553,argentina,27.0,2
60919,140577,argentina,21.0,2
60920,140579,argentina,22.0,2
60922,140581,argentina,27.0,2
60923,140583,peru,30.0,2
60929,140594,poland,33.0,2
60930,140598,greece,16.0,2
60958,140658,poland,53.0,2
60966,140682,vietnam,31.0,2
60994,140743,croatia,26.0,2
61009,140777,denmark,24.0,2
61027,140843,austria,26.0,2
61108,141052,peru,15.0,2
61137,141113,venezuela,33.0,2
61180,141227,"france""",29.0,2
61197,141270,urugua,31.0,2
61199,141272,chile,34.0,2
61221,141337,singapore,26.0,2
61242,141386,romania,18.0,2
61244,141389,sweden,26.0,2
61251,141402,ireland,25.0,2
61277,141458,peru,22.0,2
61279,141463,colombia,40.0,2
61323,141553,argentina,29.0,2
61363,141634,el salvador,17.0,2
61380,141672,romania,27.0,2
61381,141673,argentina,23.0,2
61383,141679,singapore,18.0,2
61384,141680,argentina,40.0,2
61427,141791,costa rica,28.0,2
61447,141831,trinidad and tobago,25.0,2
61460,141875,venezuela,42.0,2
61461,141879,czech republic,29.0,2
61462,141882,ireland,16.0,2
61495,141966,sweden,31.0,2
61542,142102,singapore,30.0,2
61574,142183,costa rica,53.0,2
61587,142211,"portugal""",32.0,2
61590,142215,dominican republic,28.0,2
61619,142284,poland,30.0,2
61664,142384,pakistan,22.0,2
61688,142436,austria,26.0,2
61697,142453,singapore,32.0,2
61714,142498,sweden,30.0,2
61724,142522,united arab emirates,26.0,2
61727,142531,singapore,15.0,2
61730,142544,japan,55.0,2
61762,142616,yugoslavia,34.0,2
61783,142676,pakistan,29.0,2
61791,142695,ireland,31.0,2
61795,142718,greece,57.0,2
61872,142879,austria,21.0,2
61875,142887,chile,32.0,2
61889,142913,austria,35.0,2
61890,142915,saudi arabia,24.0,2
61898,142927,yugoslavia,28.0,2
61900,142931,latvia,18.0,2
61901,142934,austria,39.0,2
61913,142960,japan,38.0,2
61930,142991,sweden,17.0,2
61932,142994,sweden,21.0,2
61935,143003,sweden,28.0,2
61936,143007,sweden,16.0,2
61937,143010,denmark,19.0,2
61944,143040,sweden,32.0,2
61951,143058,latvia,19.0,2
61962,143089,sweden,26.0,2
62003,143184,venezuela,18.0,2
62012,143201,austria,48.0,2
62025,143234,singapore,27.0,2
62061,143310,argentina,26.0,2
62079,143341,ecuador,20.0,2
62098,143391,colombia,36.0,2
62117,143441,yugoslavia,30.0,2
62149,143524,singapore,29.0,2
62166,143566,sweden,45.0,2
62207,143687,sweden,32.0,2
62249,143794,sweden,23.0,2
62363,144085,austria,24.0,2
62365,144089,hong kong,25.0,2
62378,144111,yugoslavia,28.0,2
62391,144141,ireland,30.0,2
62394,144146,poland,20.0,2
62398,144157,singapore,32.0,2
62402,144176,nigeria,27.0,2
62407,144182,austria,30.0,2
62432,144235,israel,18.0,2
62469,144310,singapore,16.0,2
62509,144409,singapore,20.0,2
62534,144453,bulgaria,47.0,2
62586,144592,singapore,16.0,2
62608,144638,austria,24.0,2
62615,144649,guatemala,27.0,2
62636,144708,south africa,37.0,2
62653,144743,austria,23.0,2
62678,144824,singapore,23.0,2
62695,144857,argentina,43.0,2
62735,144941,indonesia,26.0,2
62737,144949,south korea,22.0,2
62891,145312,south africa,39.0,2
62931,145400,sweden,19.0,2
62944,145430,austria,24.0,2
62952,145445,ireland,27.0,2
62970,145489,panama,32.0,2
62978,145512,slovakia,19.0,2
63030,145639,peru,28.0,2
63035,145653,greece,24.0,2
63046,145690,sweden,45.0,2
63080,145761,singapore,15.0,2
63103,145809,jamaica,17.0,2
63113,145840,indonesia,19.0,2
63218,146077,croatia,22.0,2
63221,146086,singapore,31.0,2
63227,146100,singapore,31.0,2
63287,146239,yugoslavia,29.0,2
63330,146341,luxembourg,29.0,2
63404,146501,ireland,29.0,2
63414,146524,lithuania,18.0,2
63426,146558,venezuela,29.0,2
63429,146577,denmark,20.0,2
63454,146636,singapore,17.0,2
63497,146738,bahamas,39.0,2
63502,146752,austria,34.0,2
63522,146797,south africa,44.0,2
63528,146813,españa,42.0,2
63532,146820,nigeria,20.0,2
63560,146873,sweden,27.0,2
63575,146905,poland,22.0,2
63639,147038,egypt,23.0,2
63660,147082,"france""",34.0,2
63676,147113,el salvador,11.0,2
63752,147283,chile,22.0,2
63772,147322,egypt,22.0,2
63773,147323,vietnam,21.0,2
63848,147488,austria,21.0,2
63849,147489,austria,31.0,2
63856,147506,sweden,33.0,2
63883,147565,ireland,20.0,2
63887,147580,russia,15.0,2
63935,147674,argentina,25.0,2
63947,147696,israel,27.0,2
63967,147753,romania,25.0,2
63968,147754,chile,25.0,2
63977,147771,ireland,71.0,2
64047,147933,saudi arabia,62.0,2
64072,147993,poland,18.0,2
64089,148034,singapore,13.0,2
64093,148041,argentina,49.0,2
64095,148043,saudi arabia,17.0,2
64114,148087,ireland,21.0,2
64121,148097,chile,21.0,2
64143,148151,chile,40.0,2
64151,148167,chile,17.0,2
64214,148319,indonesia,25.0,2
64303,148511,greece,47.0,2
64305,148518,egypt,16.0,2
64341,148614,la france,19.0,2
64342,148615,la france,19.0,2
64350,148629,singapore,16.0,2
64380,148701,sweden,28.0,2
64408,148750,vietnam,20.0,2
64410,148753,singapore,15.0,2
64428,148790,south africa,22.0,2
64471,148894,singapore,48.0,2
64475,148902,singapore,22.0,2
64503,148963,colombia,23.0,2
64510,148988,singapore,15.0,2
64516,148999,hong kong,34.0,2
64536,149040,ireland,25.0,2
64550,149064,vietnam,41.0,2
64573,149114,chile,37.0,2
64578,149123,singapore,58.0,2
64613,149191,argentina,21.0,2
64617,149199,singapore,28.0,2
64633,149240,singapore,27.0,2
64695,149382,sweden,30.0,2
64709,149415,slovakia,19.0,2
64727,149465,chile,31.0,2
64730,149470,chile,24.0,2
64733,149479,croatia,34.0,2
64735,149486,austria,25.0,2
64749,149522,south korea,30.0,2
64757,149542,argentina,38.0,2
64766,149561,sweden,31.0,2
64778,149581,paraguay,48.0,2
64786,149593,south africa,34.0,2
64791,149603,greece,23.0,2
64806,149641,croatia,34.0,2
64809,149645,argentina,39.0,2
64821,149675,slovakia,22.0,2
64826,149683,croatia,20.0,2
64830,149689,poland,22.0,2
64839,149709,ireland,58.0,2
64853,149747,poland,17.0,2
64882,149817,argentina,30.0,2
64893,149858,guatemala,36.0,2
64908,149899,israel,54.0,2
64948,150011,sweden,26.0,2
64950,150021,argentina,32.0,2
64953,150027,argentina,26.0,2
64973,150066,singapore,28.0,2
64984,150095,venezuela,35.0,2
64985,150098,urugua,45.0,2
64990,150104,el salvador,27.0,2
65014,150156,bolivia,23.0,2
65015,150157,argentina,42.0,2
65017,150159,argentina,37.0,2
65024,150170,colombia,18.0,2
65026,150172,guatemala,26.0,2
65040,150192,argentina,49.0,2
65041,150193,venezuela,31.0,2
65043,150195,austria,22.0,2
65060,150226,croatia,17.0,2
65062,150228,austria,23.0,2
65066,150234,poland,25.0,2
65071,150248,south africa,32.0,2
65072,150250,argentina,34.0,2
65074,150256,vietnam,26.0,2
65078,150269,israel,21.0,2
65083,150276,austria,24.0,2
65085,150284,poland,30.0,2
65104,150317,south africa,28.0,2
65111,150335,argentina,15.0,2
65112,150337,argentina,25.0,2
65120,150354,bulgaria,31.0,2
65158,150433,"spain""",35.0,2
65177,150483,romania,31.0,2
65187,150505,andorra,14.0,2
65190,150510,croatia,22.0,2
65196,150522,costa rica,33.0,2
65215,150565,sweden,36.0,2
65225,150588,costa rica,20.0,2
65242,150618,hong kong,28.0,2
65257,150642,ireland,27.0,2
65259,150646,south korea,28.0,2
65269,150664,poland,27.0,2
65290,150713,greece,31.0,2
65302,150738,vietnam,20.0,2
65309,150748,argentina,35.0,2
65341,150819,singapore,15.0,2
65371,150889,ireland,31.0,2
65406,151000,singapore,37.0,2
65481,151173,argentina,22.0,2
65485,151178,argentina,38.0,2
65488,151182,argentina,48.0,2
65494,151193,poland,16.0,2
65535,151300,south africa,30.0,2
65570,151376,greece,27.0,2
65575,151388,sweden,38.0,2
65628,151499,ireland,34.0,2
65707,151692,south africa,25.0,2
65714,151700,taiwan,28.0,2
65720,151718,argentina,22.0,2
65744,151774,venezuela,29.0,2
65757,151808,"n/a,",39.0,2
65760,151812,singapore,15.0,2
65770,151836,egypt,23.0,2
65782,151858,argentina,35.0,2
65788,151869,egypt,28.0,2
65806,151905,ireland,32.0,2
65810,151911,romania,30.0,2
65817,151925,el salvador,26.0,2
65847,151988,saudi arabia,22.0,2
65879,152043,ecuador,23.0,2
65942,152178,ireland,24.0,2
65967,152232,yugoslavia,26.0,2
65978,152256,costa rica,73.0,2
66019,152339,argentina,22.0,2
66039,152390,japan,28.0,2
66065,152451,poland,20.0,2
66066,152454,venezuela,21.0,2
66070,152463,romania,20.0,2
66073,152476,kuwait,36.0,2
66080,152497,sweden,28.0,2
66179,152752,pakistan,14.0,2
66201,152795,czech republic,25.0,2
66202,152796,bulgaria,26.0,2
66247,152894,guatemala,25.0,2
66268,152954,poland,27.0,2
66277,152975,singapore,14.0,2
66279,152979,austria,40.0,2
66284,152998,romania,20.0,2
66298,153036,yugoslavia,27.0,2
66305,153056,ireland,18.0,2
66310,153062,south africa,41.0,2
66322,153090,greece,29.0,2
66323,153092,taiwan,26.0,2
66328,153098,romania,24.0,2
66332,153106,indonesia,22.0,2
66361,153164,poland,21.0,2
66366,153173,yugoslavia,22.0,2
66377,153195,austria,27.0,2
66390,153228,austria,42.0,2
66393,153232,argentina,54.0,2
66429,153326,poland,27.0,2
66498,153512,japan,26.0,2
66516,153549,singapore,16.0,2
66523,153562,ecuador,46.0,2
66528,153569,slovenia,41.0,2
66566,153664,cuba,40.0,2
66584,153704,españa,29.0,2
66589,153711,austria,52.0,2
66606,153754,slovakia,34.0,2
66613,153769,pakistan,20.0,2
66614,153774,pakistan,27.0,2
66619,153794,denmark,34.0,2
66633,153819,zimbabwe,21.0,2
66639,153830,argentina,27.0,2
66640,153835,slovenia,23.0,2
66641,153836,argentina,37.0,2
66646,153845,ecuador,28.0,2
66649,153851,cuba,26.0,2
66662,153883,poland,25.0,2
66712,153994,ireland,28.0,2
66720,154014,slovenia,20.0,2
66742,154053,argentina,52.0,2
66748,154065,argentina,16.0,2
66753,154081,croatia,24.0,2
66755,154086,slovenia,28.0,2
66756,154087,albania,25.0,2
66757,154090,denmark,25.0,2
66759,154092,austria,49.0,2
66761,154096,sweden,24.0,2
66766,154103,sweden,58.0,2
66782,154135,singapore,30.0,2
66797,154179,slovenia,35.0,2
66800,154184,croatia,27.0,2
66802,154190,ukraine,32.0,2
66814,154203,denmark,38.0,2
66832,154257,united arab emirates,44.0,2
66833,154260,yugoslavia,21.0,2
66848,154290,zimbabwe,21.0,2
66861,154325,argentina,40.0,2
66867,154336,paraguay,27.0,2
66878,154357,argentina,24.0,2
66883,154365,venezuela,33.0,2
66885,154368,austria,25.0,2
66897,154390,south korea,37.0,2
66904,154406,costa rica,31.0,2
66910,154421,nigeria,18.0,2
66916,154432,austria,21.0,2
66932,154471,poland,26.0,2
66938,154482,croatia,28.0,2
66944,154496,"france""",23.0,2
66951,154504,pakistan,23.0,2
66954,154510,argentina,38.0,2
66959,154524,bulgaria,34.0,2
66961,154532,sweden,32.0,2
66970,154554,israel,52.0,2
66975,154565,peru,36.0,2
66977,154569,denmark,21.0,2
66984,154580,algeria,28.0,2
67004,154631,costa rica,28.0,2
67012,154649,colombia,38.0,2
67014,154652,saudi arabia,42.0,2
67016,154657,pakistan,26.0,2
67028,154682,poland,22.0,2
67032,154689,la france,49.0,2
67034,154692,poland,27.0,2
67041,154706,poland,39.0,2
67042,154707,romania,29.0,2
67043,154708,poland,30.0,2
67118,154904,austria,56.0,2
67144,154968,"spain""",20.0,2
67149,154978,cyprus,68.0,2
67156,154994,argentina,19.0,2
67185,155050,greece,25.0,2
67189,155058,poland,30.0,2
67193,155066,romania,16.0,2
67206,155092,south africa,22.0,2
67264,155216,hungary,20.0,2
67270,155238,austria,23.0,2
67311,155315,chile,21.0,2
67353,155400,sweden,32.0,2
67355,155403,cuba,37.0,2
67360,155420,czech republic,24.0,2
67366,155427,russia,19.0,2
67379,155447,czech republic,26.0,2
67395,155483,sweden,20.0,2
67405,155505,pakistan,24.0,2
67411,155521,sweden,32.0,2
67423,155552,argentina,40.0,2
67426,155555,thailand,37.0,2
67440,155578,"spain""",34.0,2
67444,155584,chile,16.0,2
67446,155589,bangladesh,30.0,2
67449,155594,argentina,29.0,2
67450,155596,austria,38.0,2
67451,155602,greece,26.0,2
67462,155635,peru,22.0,2
67497,155704,indonesia,32.0,2
67499,155706,argentina,24.0,2
67507,155728,urugua,41.0,2
67519,155751,chile,43.0,2
67521,155755,costa rica,38.0,2
67532,155780,trinidad and tobago,30.0,2
67536,155786,andorra,20.0,2
67543,155805,ireland,27.0,2
67551,155831,slovakia,24.0,2
67575,155874,argentina,54.0,2
67599,155927,greece,31.0,2
67620,155978,"portugal""",33.0,2
67625,155988,argentina,48.0,2
67635,156012,españa,19.0,2
67642,156025,ireland,30.0,2
67655,156048,argentina,34.0,2
67658,156057,argentina,29.0,2
67659,156060,argentina,38.0,2
67666,156075,denmark,26.0,2
67667,156077,argentina,23.0,2
67669,156080,argentina,28.0,2
67670,156083,argentina,32.0,2
67671,156084,argentina,30.0,2
67673,156086,argentina,36.0,2
67680,156103,chile,23.0,2
67689,156121,costa rica,32.0,2
67700,156149,poland,25.0,2
67727,156226,paraguay,22.0,2
67734,156236,argentina,30.0,2
67753,156270,south africa,51.0,2
67755,156275,albania,25.0,2
67756,156276,yugoslavia,20.0,2
67770,156312,poland,38.0,2
67772,156316,romania,27.0,2
67800,156364,peru,28.0,2
67812,156385,denmark,22.0,2
67822,156412,chile,24.0,2
67828,156420,guatemala,47.0,2
67854,156481,slovakia,20.0,2
67860,156500,argentina,54.0,2
67892,156588,poland,28.0,2
67915,156645,el salvador,24.0,2
67917,156650,panama,28.0,2
67920,156654,malta,27.0,2
67928,156669,greece,35.0,2
67931,156682,austria,43.0,2
67933,156684,russia,20.0,2
67943,156699,argentina,49.0,2
67947,156703,denmark,23.0,2
67949,156707,austria,19.0,2
67959,156724,colombia,39.0,2
67961,156727,"portugal""",58.0,2
67965,156739,argentina,43.0,2
67970,156749,argentina,48.0,2
67983,156784,venezuela,24.0,2
67986,156789,chile,19.0,2
67987,156793,venezuela,37.0,2
67997,156813,romania,51.0,2
68005,156831,slovakia,19.0,2
68010,156841,argentina,39.0,2
68018,156855,denmark,48.0,2
68030,156882,argentina,34.0,2
68031,156883,"portugal""",32.0,2
68040,156898,"spain""",49.0,2
68049,156916,"portugal""",26.0,2
68061,156937,argentina,18.0,2
68068,156950,yugoslavia,27.0,2
68091,156991,sweden,34.0,2
68107,157041,costa rica,26.0,2
68127,157091,south africa,37.0,2
68128,157093,greece,23.0,2
68135,157113,argentina,34.0,2
68145,157136,slovenia,35.0,2
68146,157137,croatia,20.0,2
68166,157173,panama,28.0,2
68177,157193,argentina,16.0,2
68182,157207,costa rica,25.0,2
68190,157226,israel,54.0,2
68209,157266,argentina,39.0,2
68222,157300,slovakia,30.0,2
68235,157322,argentina,18.0,2
68240,157330,argentina,45.0,2
68242,157333,colombia,29.0,2
68243,157334,bolivia,39.0,2
68247,157341,peru,34.0,2
68263,157367,austria,19.0,2
68264,157369,austria,45.0,2
68298,157428,argentina,33.0,2
68299,157429,poland,24.0,2
68302,157436,argentina,18.0,2
68306,157440,argentina,38.0,2
68313,157458,ireland,51.0,2
68329,157492,romania,27.0,2
68331,157495,south africa,20.0,2
68352,157534,sweden,29.0,2
68353,157535,slovenia,19.0,2
68363,157556,"france""",28.0,2
68369,157573,romania,16.0,2
68383,157606,greece,27.0,2
68384,157610,poland,28.0,2
68387,157615,poland,28.0,2
68434,157711,burma,23.0,2
68441,157725,austria,26.0,2
68539,157955,indonesia,46.0,2
68546,157971,greece,43.0,2
68557,157988,poland,16.0,2
68576,158030,argentina,25.0,2
68584,158045,chile,33.0,2
68589,158062,pakistan,28.0,2
68621,158136,south africa,23.0,2
68630,158155,singapore,15.0,2
68640,158180,poland,24.0,2
68653,158198,austria,42.0,2
68666,158215,czech republic,14.0,2
68674,158225,poland,40.0,2
68675,158228,czech republic,23.0,2
68686,158265,poland,26.0,2
68690,158277,austria,24.0,2
68693,158284,andorra,31.0,2
68722,158359,poland,27.0,2
68744,158396,argentina,23.0,2
68755,158422,greece,31.0,2
68780,158464,austria,23.0,2
68804,158515,greece,27.0,2
68810,158532,argentina,35.0,2
68814,158543,argentina,33.0,2
68825,158557,singapore,27.0,2
68832,158571,czech republic,31.0,2
68835,158576,czech republic,22.0,2
68838,158580,guatemala,29.0,2
68841,158586,pakistan,19.0,2
68844,158596,sweden,19.0,2
68868,158643,costa rica,28.0,2
68878,158665,kuwait,31.0,2
68942,158808,argentina,26.0,2
68946,158822,denmark,23.0,2
68992,158948,colombia,43.0,2
69004,158973,ireland,31.0,2
69025,159027,malta,30.0,2
69039,159063,argentina,36.0,2
69050,159101,peru,25.0,2
69051,159102,nigeria,32.0,2
69056,159110,sweden,29.0,2
69061,159123,slovakia,22.0,2
69062,159124,argentina,43.0,2
69064,159126,croatia,21.0,2
69065,159130,south africa,29.0,2
69076,159150,nigeria,21.0,2
69077,159152,"n/a,",27.0,2
69078,159153,indonesia,24.0,2
69092,159182,"portugal""",22.0,2
69116,159236,ukraine,28.0,2
69126,159255,pakistan,27.0,2
69127,159256,pakistan,25.0,2
69140,159287,venezuela,39.0,2
69141,159288,urugua,33.0,2
69145,159292,russia,19.0,2
69146,159296,greece,25.0,2
69170,159343,romania,21.0,2
69178,159357,hong kong,36.0,2
69182,159368,sweden,16.0,2
69200,159419,argentina,16.0,2
69202,159422,argentina,18.0,2
69206,159431,"spain""",24.0,2
69207,159434,chile,20.0,2
69209,159436,sweden,22.0,2
69229,159476,nepal,33.0,2
69236,159487,cuba,27.0,2
69241,159494,poland,22.0,2
69244,159504,japan,26.0,2
69296,159626,austria,29.0,2
69351,159728,czech republic,34.0,2
69364,159762,israel,58.0,2
69379,159803,poland,26.0,2
69414,159898,venezuela,16.0,2
69421,159918,peru,39.0,2
69424,159924,argentina,19.0,2
69428,159929,chile,25.0,2
69436,159948,luxembourg,32.0,2
69445,159970,pakistan,22.0,2
69484,160073,argentina,17.0,2
69522,160163,russia,19.0,2
69523,160164,argentina,27.0,2
69533,160190,chile,27.0,2
69541,160207,austria,17.0,2
69546,160221,afghanistan,42.0,2
69550,160227,ireland,32.0,2
69556,160240,denmark,14.0,2
69557,160241,macedonia,18.0,2
69566,160272,yugoslavia,18.0,2
69592,160319,jordan,30.0,2
69621,160400,paraguay,19.0,2
69628,160436,poland,18.0,2
69637,160452,indonesia,22.0,2
69646,160478,slovenia,25.0,2
69664,160514,egypt,22.0,2
69666,160517,la france,28.0,2
69671,160532,israel,52.0,2
69675,160537,argentina,32.0,2
69699,160589,ireland,27.0,2
69706,160601,romania,32.0,2
69713,160611,czech republic,25.0,2
69746,160693,nigeria,44.0,2
69748,160695,argentina,38.0,2
69750,160701,argentina,28.0,2
69756,160711,austria,45.0,2
69836,160903,sweden,15.0,2
69869,160970,south korea,29.0,2
69888,161011,nigeria,22.0,2
69890,161017,croatia,23.0,2
69907,161057,"spain""",23.0,2
69909,161059,zimbabwe,29.0,2
69926,161089,thailand,21.0,2
69956,161145,argentina,26.0,2
69959,161148,indonesia,23.0,2
69960,161150,argentina,28.0,2
69999,161235,austria,22.0,2
70005,161256,bangladesh,21.0,2
70008,161263,singapore,17.0,2
70016,161282,greece,20.0,2
70017,161283,argentina,45.0,2
70047,161344,burma,20.0,2
70110,161513,nigeria,31.0,2
70112,161516,argentina,22.0,2
70133,161571,algeria,36.0,2
70143,161588,slovakia,30.0,2
70160,161627,hong kong,23.0,2
70183,161679,algeria,52.0,2
70207,161742,jamaica,17.0,2
70234,161804,poland,17.0,2
70236,161811,russia,26.0,2
70245,161829,nigeria,19.0,2
70250,161839,bulgaria,14.0,2
70251,161840,denmark,30.0,2
70252,161845,chile,19.0,2
70270,161889,greece,47.0,2
70289,161931,bulgaria,34.0,2
70348,162051,slovakia,18.0,2
70353,162060,denmark,21.0,2
70392,162124,costa rica,77.0,2
70403,162150,hungary,26.0,2
70409,162165,pakistan,19.0,2
70417,162175,pakistan,26.0,2
70418,162178,pakistan,20.0,2
70419,162179,greece,47.0,2
70421,162182,united arab emirates,32.0,2
70434,162217,indonesia,26.0,2
70454,162254,ireland,26.0,2
70521,162402,bulgaria,31.0,2
70567,162503,sweden,18.0,2
70569,162506,austria,22.0,2
70570,162508,chile,34.0,2
70584,162527,peru,19.0,2
70600,162574,albania,28.0,2
70649,162669,austria,48.0,2
70696,162768,sweden,16.0,2
70737,162864,sweden,24.0,2
70769,162952,denmark,27.0,2
70775,162963,singapore,30.0,2
70812,163041,pakistan,26.0,2
70824,163079,croatia,20.0,2
70834,163110,argentina,26.0,2
70837,163114,argentina,34.0,2
70840,163122,croatia,17.0,2
70866,163188,romania,22.0,2
70868,163191,bulgaria,27.0,2
70875,163207,south africa,21.0,2
70877,163212,egypt,23.0,2
70878,163213,yugoslavia,26.0,2
70885,163224,"spain""",19.0,2
70890,163230,vietnam,28.0,2
70891,163234,vietnam,14.0,2
70905,163273,czech republic,19.0,2
70918,163304,colombia,29.0,2
70934,163342,argentina,48.0,2
70938,163348,argentina,45.0,2
70944,163360,cuba,51.0,2
70945,163361,malta,42.0,2
70992,163484,romania,31.0,2
71002,163500,latvia,25.0,2
71072,163663,argentina,21.0,2
71091,163724,greece,23.0,2
71105,163755,españa,25.0,2
71107,163757,poland,27.0,2
71125,163805,argentina,21.0,2
71204,163987,denmark,25.0,2
71205,163989,denmark,28.0,2
71206,163990,denmark,28.0,2
71213,164005,sweden,24.0,2
71220,164026,south africa,31.0,2
71225,164041,austria,16.0,2
71234,164065,la france,49.0,2
71265,164127,argentina,37.0,2
71269,164139,romania,35.0,2
71293,164196,costa rica,45.0,2
71306,164218,argentina,29.0,2
71314,164232,argentina,49.0,2
71350,164316,singapore,14.0,2
71355,164328,austria,27.0,2
71384,164395,pakistan,31.0,2
71395,164428,south africa,30.0,2
71409,164463,andorra,16.0,2
71413,164470,argentina,34.0,2
71418,164478,sweden,31.0,2
71428,164502,singapore,21.0,2
71434,164520,south africa,35.0,2
71439,164537,austria,50.0,2
71448,164562,peru,31.0,2
71466,164591,malta,39.0,2
71475,164608,ireland,26.0,2
71500,164664,ireland,30.0,2
71523,164719,czech republic,26.0,2
71596,164890,singapore,27.0,2
71615,164933,romania,23.0,2
71616,164934,chile,33.0,2
71621,164942,romania,17.0,2
71639,164989,russia,23.0,2
71649,165016,hong kong,26.0,2
71650,165018,yugoslavia,19.0,2
71673,165063,united arab emirates,37.0,2
71704,165128,colombia,44.0,2
71710,165147,pakistan,18.0,2
71774,165282,morocco,24.0,2
71792,165336,"spain""",18.0,2
71817,165401,sweden,34.0,2
71821,165410,south africa,23.0,2
71826,165419,austria,17.0,2
71835,165446,argentina,25.0,2
71848,165477,panama,27.0,2
71855,165485,argentina,37.0,2
71864,165500,romania,29.0,2
71874,165530,japan,21.0,2
71879,165540,albania,47.0,2
71882,165548,israel,36.0,2
71894,165578,poland,25.0,2
71911,165626,la france,54.0,2
71920,165647,slovakia,28.0,2
71926,165659,bolivia,21.0,2
71998,165843,poland,32.0,2
72019,165881,denmark,31.0,2
72027,165905,singapore,25.0,2
72029,165909,yugoslavia,23.0,2
72034,165916,lithuania,13.0,2
72035,165919,argentina,45.0,2
72049,165948,czech republic,19.0,2
72056,165960,chile,29.0,2
72073,165995,bulgaria,31.0,2
72080,166007,españa,27.0,2
72082,166011,denmark,48.0,2
72181,166251,yugoslavia,34.0,2
72186,166265,lithuania,21.0,2
72191,166277,czech republic,26.0,2
72205,166308,united arab emirates,23.0,2
72208,166317,mauritius,19.0,2
72229,166361,bulgaria,26.0,2
72273,166488,costa rica,19.0,2
72294,166530,venezuela,15.0,2
72301,166548,singapore,37.0,2
72323,166592,poland,30.0,2
72336,166621,lithuania,24.0,2
72339,166631,indonesia,44.0,2
72345,166640,"portugal""",62.0,2
72351,166650,pakistan,18.0,2
72365,166676,argentina,26.0,2
72382,166710,hong kong,25.0,2
72409,166765,"portugal""",19.0,2
72415,166779,argentina,22.0,2
72429,166814,argentina,29.0,2
72438,166845,sweden,22.0,2
72460,166886,singapore,23.0,2
72488,166942,yugoslavia,45.0,2
72496,166965,slovakia,21.0,2
72525,167029,croatia,32.0,2
72545,167076,slovakia,30.0,2
72557,167095,argentina,36.0,2
72564,167105,israel,47.0,2
72568,167110,argentina,37.0,2
72572,167114,romania,27.0,2
72588,167144,chile,27.0,2
72591,167152,israel,32.0,2
72597,167164,yugoslavia,29.0,2
72598,167165,yugoslavia,20.0,2
72599,167167,croatia,18.0,2
72614,167206,poland,28.0,2
72630,167244,pakistan,24.0,2
72632,167247,pakistan,21.0,2
72642,167270,yugoslavia,81.0,2
