,uid,isbn,rating
11982,178112,1575663554,8
11983,173105,0312971788,6
11984,118598,0451207424,8
11985,95707,034545328X,10
11986,231206,0974035319,10
11987,249966,0974035319,9
11988,95165,0140270884,6
11989,95476,0609610864,9
11990,266470,0840778015,8
11991,187949,0945167024,5
11992,207408,0743205383,6
11993,95269,1573225770,5
11994,95303,0743228626,3
11995,172425,0743228626,9
11996,106813,0449216276,6
11997,125065,0142000957,7
11998,203187,0440225663,4
11999,179048,0590404113,3
12000,233418,1558174346,7
12001,95365,1565611047,8
12002,131137,0375415416,5
12003,263987,0670032115,9
12004,95496,0060195584,8
12005,95543,0812097211,8
12006,167460,0330360787,7
12007,115727,0330364251,6
12008,193220,0452275733,9
12009,245217,0812563115,6
12010,95979,0312267924,10
12011,183511,0312267924,8
12012,96027,0553503936,6
12013,132242,0671014994,8
12014,96095,038515951X,4
12015,96128,0330238329,7
12016,96178,0435989243,9
12017,230638,0935696865,10
12018,96758,0670848751,8
12019,96887,031215058X,7
12020,96909,0877142572,9
12021,177017,0688165125,8
12022,97065,0735201684,9
12023,97274,0880889187,10
12024,97374,0758203764,10
12025,97483,0671015389,9
12026,244324,0590442872,10
12027,97619,0060930683,9
12028,245661,0609805444,7
12029,108144,0399148477,8
12030,97996,0671014471,3
12031,98009,0694009105,7
12032,215751,0316876712,4
12033,209857,0670115223,6
12034,98158,0751308382,7
12035,233901,0060171111,3
12036,98183,0374211795,6
12037,194316,1896951015,8
12038,142936,0425167631,8
12039,157698,1853260371,9
12040,192347,0553571680,7
12041,108200,0756401739,9
12042,98358,0060761555,10
12043,212861,0060761555,10
12044,265099,0898158141,8
12045,144080,0060087358,6
12046,172040,0312273096,8
12047,114823,0312277601,8
12048,218129,0312317441,9
12049,273121,031287426X,6
12050,255573,0345433300,8
12051,98885,037371016X,7
12052,272465,037375020X,8
12053,266890,0399147489,9
12054,191643,0525947140,8
12055,116271,0553583522,5
12056,148892,0743216482,6
12057,221374,078686804X,8
12058,209769,0786868635,9
12059,191872,0971252580,10
12060,98392,0375704825,5
12061,98392,0843105712,6
12062,98392,084312301X,8
12063,98474,0505523418,7
12064,98474,0671014153,5
12065,98474,0743423011,9
12066,98474,0866119914,5
12067,98474,089565766X,5
12068,123896,155022462X,2
12069,98654,0465016286,10
12070,206152,0060280646,8
12071,270733,0201136899,7
12072,135346,0517148641,7
12073,237599,0684813955,5
12074,134092,0805010947,7
12075,117288,0812523369,8
12076,148427,0812523369,10
12077,253501,1578561515,10
12078,193935,1932128069,10
12079,98797,0684814110,8
12080,98917,0062505734,10
12081,98917,1567140564,9
12082,100899,0140064737,7
12083,99089,0452258073,10
12084,99167,0440586585,10
12085,99203,1931412367,10
12086,99213,088899348X,10
12087,99504,0821776401,8
12088,99778,039912764X,7
12089,203829,0345450647,6
12090,220376,0743428005,9
12091,99973,0520071662,10
12092,100108,0060094109,3
12093,274906,0060094109,6
12094,100167,0586040676,5
12095,168071,0399231420,8
12096,251334,0399231420,5
12097,263710,0399231420,7
12098,115205,0393312763,8
12099,248230,0802117112,8
12100,190448,0385335997,8
12101,223694,0505522160,7
12102,173218,0821727710,10
12103,101210,190469702X,7
12104,253874,0060647361,7
12105,206093,0446679089,8
12106,101330,156947334X,10
12107,101469,048641955X,8
12108,101484,3596802628,8
12109,101641,014036689X,10
12110,226011,0876057350,8
12111,137209,0889740232,8
12112,101735,0768430461,8
12113,209876,0394719980,5
12114,101847,1411602250,10
12115,136290,0806908335,5
12116,187468,0060532203,5
12117,102090,1864366052,8
12118,102108,0452279585,8
12119,102223,0140442553,9
12120,102488,0898865042,10
12121,102533,0521632943,8
12122,102655,1568303734,7
12123,217302,0373196431,6
12124,102723,0553374915,7
12125,170864,0060250631,10
12126,191160,0590486128,10
12127,214335,0806971320,8
12128,257925,0843105526,9
12129,102970,0881380628,8
12130,103161,0805023283,7
12131,103230,0192862081,10
12132,103313,0385334575,9
12133,103420,0449907821,9
12134,103761,0451454561,5
12135,103761,0880387289,1
12136,104040,0060517182,8
12137,271193,0590459236,8
12138,180443,0140119213,3
12139,104199,0140247092,7
12140,150799,1560252529,7
12141,104475,0233051031,3
12142,104488,0877853959,7
12143,104519,0439104769,9
12144,110254,0439104769,9
12145,206034,0439104769,8
12146,138495,0297607391,4
12147,229425,0870679791,9
12148,185729,068984154X,8
12149,159724,0393045390,9
12150,104680,0595304907,10
12151,104773,0446327514,4
12152,252759,0440863635,10
12153,105186,1555841120,10
12154,105285,0812552741,5
12155,105287,0446524026,8
12156,158018,0812013174,10
12157,105410,0807077143,5
12158,187938,0451526872,8
12159,133810,0805048030,8
12160,105628,0385500866,10
12161,105764,0671023012,6
12162,254239,0671023012,9
12163,106185,0671036017,8
12164,123292,0671897519,7
12165,106428,0785270000,7
12166,106578,0860917045,10
12167,106786,0679767878,10
12168,240125,0688036384,7
12169,275929,0399135081,8
12170,259857,0671744224,9
12171,154648,0943151244,8
12172,140437,0943151317,10
12173,107317,0385041594,6
12174,107381,1591430062,8
12175,107386,0099287838,8
12176,107411,0958762619,8
12177,107445,0816629919,8
12178,107623,0743235665,5
12179,107651,0679783180,7
12180,107711,0590397249,7
12181,180435,0812515765,6
12182,128296,082175128X,8
12183,222918,0451627547,10
12184,107975,0807012394,10
12185,135868,1883513073,6
12186,108291,156478214X,7
12187,244849,0807062170,3
12188,250115,0140067485,7
12189,108438,0684850133,8
12190,201129,0020238207,8
12191,203456,075350426X,8
12192,109130,0385263317,7
12193,109304,0553076094,8
12194,201040,0575072407,8
12195,109340,1864480114,8
12196,198966,0525946616,4
12197,211333,0553099515,7
12198,109545,4770028555,9
12199,109589,0451528387,7
12200,184839,0553204777,10
12201,242616,0571212018,9
12202,109823,0140378154,6
12203,142815,0836230639,6
12204,109903,0803729642,5
12205,259399,0312977840,9
12206,117345,0571142133,9
12207,145307,0593041887,9
12208,140112,0747557713,6
12209,173010,1551661543,8
12210,110058,0446525367,4
12211,233066,0446525367,8
12212,110103,0749932287,6
12213,110109,023111088X,9
12214,110137,0738205354,7
12215,110180,086473381X,8
12216,110360,0821753983,6
12217,161958,0060739428,8
12218,174265,0671721666,1
12219,110783,0060557621,10
12220,110783,0811215423,10
12221,110845,0375406271,6
12222,110895,0945257422,5
12223,260478,0451458206,10
12224,171610,0425132617,9
12225,111096,0618070206,7
12226,111163,0595131026,10
12227,123598,0671706675,8
12228,111268,1863734546,5
12229,111337,0856400610,9
12230,111415,0972034412,10
12231,111439,1930252579,10
12232,111521,0439217873,8
12233,111560,0971447322,10
12234,268319,0671578456,8
12235,226820,0689852223,8
12236,111794,0060185406,7
12237,169615,0449216403,5
12238,185648,0380710374,3
12239,111981,1403365296,9
12240,224659,0452264715,9
12241,219005,0525440984,7
12242,192441,0517703386,8
12243,112102,0679776117,8
12244,112125,0140184783,6
12245,112136,0877730059,10
12246,112174,1410722449,10
12247,112174,1410722457,10
12248,112290,1570540403,7
12249,112309,0966528166,8
12250,112315,1566472741,8
12251,112319,1561706361,8
12252,112584,3895082090,9
12253,217926,0767908457,7
12254,113158,1897783094,10
12255,113202,159286631X,10
12256,113234,1582461201,8
12257,113294,1588987442,8
12258,246810,074320011X,8
12259,209748,0895776294,5
12260,113679,0394556453,8
12261,113765,157409114X,10
12262,148105,0140283684,6
12263,219953,0571201466,6
12264,134933,1558680713,8
12265,206917,0771058667,7
12266,114360,0811808734,7
12267,114688,1551664429,7
12268,114767,1403362742,10
12269,211878,0451527771,8
12270,114977,0807070874,7
12271,260437,0812551400,7
12272,242844,0446350397,5
12273,145711,0142001554,7
12274,199786,0553571060,10
12275,275971,0152002715,8
12276,123600,0868193712,8
12277,115502,1402706286,6
12278,150799,0609807749,8
12279,115952,073820949X,10
12280,115984,0375702865,7
12281,248781,0553088513,5
12282,129228,0782128629,6
12283,116137,096267950X,9
12284,116266,0060186429,4
12285,116356,0803703309,10
12286,116417,080700457X,7
12287,116496,0743222857,7
12288,238148,080650160X,8
12289,116840,083760463X,10
12290,117154,0312252501,10
12291,117319,1591200695,10
12292,117335,1400031885,9
12293,117345,0062502565,6
12294,117415,0374403864,9
12295,117427,0812013565,8
12296,229013,189362210X,7
12297,117559,0802139086,9
12298,117569,8401492009,8
12299,117647,1901983072,8
12300,119578,068809368X,9
12301,274598,0688152325,7
12302,117768,0702231134,8
12303,118065,1587610094,10
12304,118125,0689851863,10
12305,118182,0684815656,8
12306,118552,0806624442,6
12307,196307,0517599902,8
12308,118869,0812533682,8
12309,118904,0743449908,10
12310,118969,0394572068,7
12311,118971,0895261731,5
12312,136040,3442451248,8
12313,119056,0241137802,4
12314,119100,097124121X,10
12315,142262,0590036394,6
12316,151929,0553802127,7
12317,119423,030710088X,10
12318,119482,0071151214,6
12319,119585,0671577808,10
12320,119660,0002253402,6
12321,241412,0312084994,7
12322,120042,0451615506,7
12323,120073,0275958132,7
12324,120073,1869411560,5
12325,120254,0934977259,7
12326,201502,075820499X,10
12327,120499,1555176798,10
12328,179922,0679722629,7
12329,204596,096757711X,10
12330,120605,0441005942,6
12331,120614,4770020678,10
12332,120733,0840734697,5
12333,120886,0918949866,8
12334,120938,0465062695,10
12335,159735,0060160276,8
12336,189327,0060160276,10
12337,250517,0060194626,8
12338,121098,0385481179,6
12339,202177,0345427513,9
12340,133919,1890447269,9
12341,121281,0140190600,5
12342,121281,0679745165,5
12343,121465,0345377516,5
12344,142148,0156026929,9
12345,275203,0758201079,8
12346,121581,0595270670,9
12347,121895,0807036056,8
12348,121945,1888363509,5
12349,219641,0739426486,10
12350,122191,1558742131,9
12351,122305,0590481355,8
12352,122372,075961525X,9
12353,237063,0679745394,7
12354,250331,0679745394,4
12355,134607,055324731X,9
12356,135706,0071376127,6
12357,252456,0747564159,8
12358,122923,1555837271,7
12359,123148,0028633121,5
12360,123179,1861976364,10
12361,135659,0674154215,6
12362,267754,0060957328,5
12363,123297,0894866583,6
12364,210448,0151008841,10
12365,123393,1565076966,8
12366,275315,0974381403,10
12367,255883,074900388X,8
12368,176066,0399131876,5
12369,177884,0140343385,5
12370,123727,1879682680,5
12371,123820,0449910067,10
12372,123931,0881840890,6
12373,123977,1857029763,6
12374,248282,0394746651,8
12375,216154,0517701790,7
12376,150188,0192833979,8
12377,140460,0062516825,9
12378,125580,0679444653,10
12379,124436,067977422X,8
12380,124440,0953658562,10
12381,212739,0375759409,8
12382,124630,0060188618,4
12383,247976,1888580224,8
12384,124856,0394755405,4
12385,124926,0812554868,10
12386,221614,0380721139,9
12387,210858,0515038628,2
12388,131480,0912769424,10
12389,129682,0812576098,7
12390,125139,0879518014,8
12391,172817,0684821206,7
12392,166500,0141003944,7
12393,258406,0425176096,5
12394,190332,0679727922,7
12395,125500,0553584138,8
12396,259573,0070511136,5
12397,169768,1555714595,6
12398,125539,1550376330,7
12399,271433,0373169337,5
12400,232453,0380808609,8
12401,126367,1885171676,5
12402,126434,1590710290,10
12403,152455,0764552899,5
12404,126713,0736906517,10
12405,144885,0590366831,9
12406,181989,1567187285,8
12407,208025,0887307000,7
12408,126862,0385489102,10
12409,179127,1577310802,8
12410,264891,0316085545,7
12411,244506,0385335385,6
12412,177089,0141002190,6
12413,253847,1586852590,8
12414,145116,0060975458,10
12415,156148,0374371520,10
12416,228168,0374371520,9
12417,138404,0385730012,10
12418,275059,0385730012,10
12419,178097,0590374869,8
12420,198879,0590425668,10
12421,239927,0670893757,8
12422,183199,0802732852,4
12423,251540,1931514984,8
12424,127772,0394741048,8
12425,127800,1555971962,10
12426,176498,0812549473,7
12427,278620,0688165664,4
12428,128071,0310217385,8
12429,158180,0140185534,8
12430,128558,1853716847,10
12431,176895,0972289305,7
12432,143353,0140185445,8
12433,128713,1899171290,10
12434,257139,0373262949,1
12435,190322,0971865906,7
12436,128867,0759689733,10
12437,128950,0205146155,9
12438,128950,032104956X,10
12439,188343,0679866949,8
12440,275086,0380012073,8
12441,129105,0394562666,6
12442,129228,0060172142,9
12443,129343,0684837641,5
12444,227459,0425149803,10
12445,182885,0821746871,6
12446,149323,0679722041,5
12447,129482,0425166295,8
12448,224672,0525451331,3
12449,129627,1411600770,9
12450,129916,0764547186,8
12451,130112,0800753305,3
12452,130149,1559704756,8
12453,130205,0140034994,7
12454,130245,0849913330,9
12455,130328,0140166033,7
12456,130382,0812500407,7
12457,130389,1589392647,9
12458,130401,0806928638,7
12459,130460,0375502505,5
12460,237246,0786815728,1
12461,133736,0679891412,10
12462,215650,0786812923,10
12463,130577,067942069X,9
12464,211563,0451204727,9
12465,210291,0373872224,8
12466,233960,0002256967,8
12467,131025,0439154111,10
12468,131044,0821768344,6
12469,219970,0345391233,9
12470,271854,1899866264,6
12471,131110,1888145005,8
12472,131176,0816319642,10
12473,211230,0091800579,7
12474,223221,188184708X,9
12475,131906,0395827590,6
12476,131906,0914294547,8
12477,132026,038549677X,7
12478,136275,0802485804,6
12479,132095,1551665034,7
12480,132115,0395253799,7
12481,178165,0395253799,7
12482,176625,1562921029,8
12483,132398,0060190094,5
12484,132407,1561707295,10
12485,237363,0312267657,8
12486,132472,0865473897,8
12487,132619,0385314035,7
12488,266470,0385301421,8
12489,133008,0002214067,10
12490,133130,1573922684,9
12491,133479,0747255342,4
12492,220325,0747255342,6
12493,133736,0310232481,5
12494,133736,031023249X,6
12495,265292,0451522257,7
12496,218544,0679722548,8
12497,133781,0312982496,8
12498,133814,0892747382,10
12499,133948,1403325200,10
12500,220725,074321627X,6
12501,134092,0812918169,10
12502,134350,1579546390,9
12503,134478,1570717737,7
12504,276081,0064472256,8
12505,262197,0156007371,8
12506,134626,1865081825,7
12507,134838,0310536510,7
12508,186440,0679457739,2
12509,191416,0553209906,8
12510,247932,0590452681,10
12511,135181,0595148263,10
12512,135181,1567510817,4
12513,135189,0735203474,8
12514,135322,1878448927,3
12515,135471,0373709633,9
12516,135541,0609807250,10
12517,135684,0198319703,9
12518,209981,1884956262,8
12519,135908,0312283334,10
12520,135908,0517599414,10
12521,135949,0307101711,7
12522,136080,0805453520,5
12523,136166,0312081367,6
12524,136171,1587218224,5
12525,136275,0764225146,6
12526,136278,0806958952,10
12527,231625,0806958952,7
12528,136279,0967673763,4
12529,162746,0967673763,7
12530,272415,0596005466,7
12531,136368,0316737593,5
12532,136433,0763617261,10
12533,136523,0385492790,10
12534,136558,0974098604,10
12535,136600,0812574664,7
12536,136625,1560253002,5
12537,136658,006016042X,8
12538,136666,0140386726,7
12539,136702,0974106704,9
12540,136773,068802405X,9
12541,137152,0966987748,10
12542,138852,1400047986,9
12543,137541,067942427X,8
12544,137746,0689818726,8
12545,138146,0140123385,8
12546,238697,0553014129,9
12547,138199,0062500481,6
12548,138294,0441010369,4
12549,259338,0688166253,10
12550,138773,0821738070,8
12551,138804,0595129803,8
12552,183539,0151921504,8
12553,139031,0373243871,5
12554,139263,0199166617,7
12555,139337,0764565168,8
12556,223596,187923744X,5
12557,272015,0452263174,7
12558,139655,0688157491,8
12559,227898,0804113882,6
12560,139808,0374521344,10
12561,198715,0752825410,7
12562,140068,0590937065,7
12563,140201,0897500318,2
12564,140437,0762401788,10
12565,140460,0786705965,3
12566,140460,1561010812,10
12567,210302,0385504217,10
12568,140766,0061012548,10
12569,140768,0471183679,6
12570,140892,0440219736,7
12571,140892,0517884976,8
12572,141387,0773761403,10
12573,278378,0471214205,9
12574,152029,0060956119,7
12575,210025,0849909279,10
12576,141911,0517888297,10
12577,141941,0916103730,9
12578,203298,0849932998,8
12579,222789,1557830398,8
12580,142133,0670261564,9
12581,142512,0671628879,10
12582,220036,0385483457,10
12583,233539,0684831945,5
12584,225953,0886771986,3
12585,214576,1569470448,8
12586,142545,0810943964,8
12587,142627,0920236243,10
12588,142689,0345443799,6
12589,142744,0735203342,9
12590,142838,0151004005,7
12591,234329,0765306794,9
12592,276212,0689833776,4
12593,143397,1558492984,6
12594,267569,0688107559,8
12595,143712,0060085924,7
12596,143713,0451458001,6
12597,143773,0312858353,7
12598,213118,0802137016,9
12599,143827,080505300X,8
12600,143886,006093770X,5
12601,205826,0596001088,9
12602,144110,0373292414,5
12603,182116,0671720325,5
12604,144383,0805423435,7
12605,193220,0452277051,8
12606,144511,0151700958,7
12607,244986,0399505253,7
12608,184587,0836218078,7
12609,240296,0698114027,9
12610,205378,0140374965,8
12611,145360,0871564378,10
12612,145757,0758200641,7
12613,145856,0140263500,8
12614,204375,1582701024,8
12615,208956,0471298646,6
12616,146356,0316745502,7
12617,146356,0486297136,5
12618,146639,1891620401,9
12619,146660,1411600649,10
12620,256599,1411600649,10
12621,146764,0684835576,6
12622,214253,0892815019,10
12623,147159,0738206083,8
12624,147400,0674068807,6
12625,147400,1572302062,6
12626,147434,0671009656,6
12627,252768,0966132793,6
12628,147590,1559705647,8
12629,166041,1559705647,10
12630,147629,0060095571,8
12631,147670,0553378228,7
12632,170697,0882669435,8
12633,147979,1873982194,6
12634,148067,078510898X,8
12635,152950,0028640055,7
12636,253776,0807059196,10
12637,148296,1585672076,10
12638,148427,0921149921,5
12639,148473,0789716976,5
12640,152972,0385335512,9
12641,272953,0872200477,4
12642,148628,0375507272,10
12643,162331,0375507272,10
12644,224090,0380780240,5
12645,210166,1400041767,8
12646,148819,0882668773,7
12647,148846,0142180092,8
12648,233305,0440111560,8
12649,149185,1852421657,7
12650,181153,0375405941,10
12651,149784,0945397518,7
12652,206106,0449906612,9
12653,191559,080070665X,10
12654,150221,0887307043,10
12655,150453,0393051161,7
12656,193638,0451185641,9
12657,150799,0806525908,8
12658,150912,1410794075,7
12659,230814,0849952352,10
12660,151092,0517569442,6
12661,151486,0786015438,7
12662,176305,1840890142,10
12663,151531,157174259X,8
12664,277988,157174259X,10
12665,151645,0060925884,7
12666,151666,0486415899,6
12667,264892,0553292307,5
12668,236323,0451164199,8
12669,151912,0914171569,9
12670,151941,0759934797,10
12671,151955,0525944699,9
12672,152081,0671653555,4
12673,152437,1575400871,8
12674,152757,0834803224,8
12675,152757,0967469708,9
12676,152757,0967469724,9
12677,152757,0967469767,8
12678,152965,0312156286,7
12679,171939,0812967607,8
12680,153220,0888995784,5
12681,271061,1892343150,10
12682,213057,0515123757,5
12683,203039,0590401645,8
12684,277134,1586609726,6
12685,153741,0806958898,9
12686,154180,0595147380,8
12687,154648,0375752161,9
12688,154761,0929488008,10
12689,154910,0140714871,8
12690,155004,1564767728,10
12691,155118,1565844610,9
12692,155183,0440223393,6
12693,274023,0395936551,10
12694,155521,0843924039,6
12695,155840,1555973221,7
12696,199027,0609810200,10
12697,156499,1566196264,7
12698,156499,1895642027,10
12699,157129,0753806800,10
12700,271843,0871920786,8
12701,173170,015601095X,5
12702,273343,0195157958,9
12703,157437,0688040748,10
12704,157627,0316105171,3
12705,157627,0940279614,6
12706,157686,0702228788,7
12707,214655,0441002056,8
12708,157984,0375813691,8
12709,157984,0689801629,10
12710,158007,0892562900,6
12711,232978,0875427847,10
12712,158538,0595125069,9
12713,158638,1401072585,10
12714,258419,140003082X,7
12715,158865,0722533470,6
12716,159121,0534348513,6
12717,159315,0590336010,10
12718,159403,1842550942,8
12719,218798,1842550942,6
12720,159584,1410703983,8
12721,159859,1852308737,8
12722,242396,0874772621,9
12723,159875,0380974568,10
12724,160029,002588591X,6
12725,160335,1412004241,10
12726,160355,0671417010,5
12727,160609,1592864376,10
12728,160907,0060592141,9
12729,161108,0786881534,8
12730,161431,0743448979,10
12731,161730,097076670X,10
12732,161816,0375706089,5
12733,161875,0936077344,10
12734,192868,0679776702,9
12735,257557,0060081988,10
12736,162054,0517091291,10
12737,266631,0446676551,3
12738,162247,0786014806,7
12739,162263,0807046299,7
12740,162500,0827605765,9
12741,162765,0937750131,6
12742,162937,1573927953,4
12743,201096,0192834371,7
12744,163421,190288177X,8
12745,163504,8495971054,9
12746,163530,0671899538,6
12747,163592,1883513006,5
12748,163661,0380765195,8
12749,163873,1558963758,8
12750,207115,0151004412,6
12751,193220,0345382536,9
12752,164406,1740590783,10
12753,164571,1591291739,10
12754,164627,0575072180,9
12755,195328,0060139110,6
12756,223715,0575075589,4
12757,164757,0231041675,5
12758,164757,0553291289,8
12759,165184,0062512005,10
12760,227735,159129973X,9
12761,165317,0062507370,9
12762,165352,0812552547,8
12763,165354,0889224439,2
12764,165811,0809244950,5
12765,166188,0743208048,9
12766,166310,0849943760,10
12767,166586,0061056979,7
12768,166621,2277217689,8
12769,209101,000714346X,8
12770,209639,000714346X,9
12771,167046,0674196376,7
12772,167317,0764222716,7
12773,167324,097145762X,10
12774,167673,0830818375,7
12775,223635,0380753391,5
12776,168121,185833862X,10
12777,168349,0816635366,8
12778,168419,0575065060,9
12779,168509,0140171177,7
12780,168509,0631200991,8
12781,183341,0060955872,6
12782,168726,0061013005,7
12783,169110,093143260X,10
12784,169144,1857022165,7
12785,169615,0312979673,5
12786,169616,080105558X,7
12787,227632,0156013363,8
12788,169807,0684178699,7
12789,169903,0786400269,8
12790,271401,0060974893,3
12791,270972,0821737910,7
12792,170530,0778800180,8
12793,187949,0385477813,9
12794,239317,0553248138,9
12795,171326,0786862734,6
12796,171845,0972669345,10
12797,171883,0842378219,5
12798,171925,188534905X,5
12799,222789,155783346X,8
12800,241804,0875964605,8
12801,172126,1861007353,4
12802,172295,0919001718,3
12803,172317,0807071285,8
12804,172318,0030363160,8
12805,256395,0892838825,8
12806,172893,0765301563,7
12807,276396,1857989988,7
12808,172990,1550224166,8
12809,188811,0521338573,9
12810,230852,0811200418,9
12811,177177,0802431844,9
12812,173280,0517577631,8
12813,202937,0517577631,6
12814,209327,1843580519,5
12815,173810,0840734417,7
12816,173825,0345292596,9
12817,241788,088240069X,8
12818,173888,0020418604,7
12819,173888,0440413184,7
12820,173888,0531164934,5
12821,173888,059093970X,5
12822,277697,0395680905,10
12823,173972,0871088746,9
12824,173975,0312105223,8
12825,257146,0900075996,7
12826,270630,0395519365,6
12827,174184,0395608430,6
12828,174448,0142002348,10
12829,174448,0870043862,10
12830,174635,1583144250,8
12831,174748,0373230079,5
12832,227509,068985627X,6
12833,192763,0553077287,8
12834,174838,0763611484,10
12835,174900,080075798X,8
12836,213102,1570710805,8
12837,175265,0935229388,10
12838,261948,1566197511,10
12839,239188,0198319789,9
12840,176303,0385731191,8
12841,176374,0152164154,7
12842,176467,0312284071,6
12843,176625,0879736852,8
12844,177017,0739420283,8
12845,181989,0141310464,5
12846,243320,0595164617,8
12847,177122,0687006120,10
12848,177283,0345347005,6
12849,266091,0380812940,6
12850,250599,048627294X,3
12851,220417,1853261203,10
12852,202413,014200197X,5
12853,199182,0060394137,8
12854,177918,0486222268,6
12855,255572,0440205301,10
12856,178101,0821768069,7
12857,178119,078624660X,6
12858,178616,0553276891,6
12859,178632,1580621236,9
12860,206442,1576736938,8
12861,178712,014118065X,8
12862,208088,0440159466,8
12863,179139,0816305250,10
12864,179260,0809295288,10
12865,179273,0789713896,10
12866,179281,1864502169,9
12867,179385,0898156513,8
12868,179497,1860110525,7
12869,179556,1410740528,8
12870,179922,156947057X,6
12871,179934,0142004189,9
12872,180049,067123076X,8
12873,218036,0722539231,7
12874,180189,0765341891,8
12875,180337,0345364759,7
12876,180423,1592260012,10
12877,180662,1583143912,8
12878,180708,074341148X,8
12879,239869,0553012932,9
12880,181003,1894593073,9
12881,181160,0553482289,10
12882,181191,0060959754,8
12883,204512,0316380091,8
12884,268373,0679450416,7
12885,181891,0961641606,10
12886,181952,0800628918,5
12887,181952,1570751404,9
12888,182084,0385192495,8
12889,182084,0553220381,10
12890,228491,0571129498,3
12891,227898,1882770188,6
12892,182837,0380774429,6
12893,183105,0525407200,10
12894,202290,0375727086,8
12895,250679,1582615489,10
12896,183245,0939883112,10
12897,183394,1559722029,6
12898,183531,0694004243,5
12899,183629,0439401488,8
12900,183701,0671422278,6
12901,183758,1885211759,9
12902,183758,4889960929,8
12903,183909,0801846978,7
12904,184863,0929480317,8
12905,184350,0375824995,10
12906,184350,0761317279,10
12907,184621,0751533793,7
12908,259369,0751533793,4
12909,184729,0380777622,5
12910,184733,0394536762,6
12911,184742,0201696401,6
12912,184803,0743476247,10
12913,185088,0071417842,10
12914,185139,0140251081,8
12915,208088,0373871384,7
12916,195896,0471580163,5
12917,185702,0312862040,5
12918,187424,0374519994,7
12919,189302,079227685X,9
12920,186006,0805063684,8
12921,186710,1883697867,7
12922,186761,0192862103,7
12923,186761,0393039986,7
12924,268650,0395874424,8
12925,187110,0316350095,5
12926,187213,0070691800,7
12927,187250,0595267904,8
12928,187506,0141184280,8
12929,187719,158112712X,9
12930,187894,0449219682,7
12931,188029,0060907924,10
12932,222865,0964367580,9
12933,188262,0877072442,5
12934,188279,0671791842,10
12935,188686,0062506676,8
12936,188686,0875961479,7
12937,188775,0571205089,7
12938,188994,0486258378,7
12939,257090,0425168123,7
12940,189213,0130211192,5
12941,189307,1555972500,8
12942,215825,0920470386,8
12943,263156,1852279761,9
12944,235479,067976867X,8
12945,189399,1840224010,8
12946,189449,1890437271,2
12947,248546,0767900588,9
12948,189533,1552128520,10
12949,189723,1889762121,9
12950,189793,1854307592,7
12951,217092,0818403950,8
12952,213439,0066238471,7
12953,190480,0060153970,5
12954,190667,1414026811,10
12955,248981,1568990294,10
12956,246747,1556434715,10
12957,223604,1586606336,8
12958,191215,0517888521,9
12959,191335,0393048608,7
12960,191515,1572971479,5
12961,191577,0333233808,8
12962,191735,0595229891,10
12963,191879,0762708115,7
12964,191952,1899749306,8
12965,192025,053107031X,10
12966,192047,843396934X,8
12967,194030,0140194738,7
12968,255412,0312964137,8
12969,192260,1593301235,10
12970,192290,0965095827,3
12971,192527,1414028482,9
12972,202417,0201539926,7
12973,192737,0898152836,7
12974,193048,0764120611,9
12975,193220,051788058X,7
12976,193220,0805039538,9
12977,193220,0805052984,8
12978,193607,1568581912,8
12979,193663,0879521457,10
12980,193683,0517586894,6
12981,193685,0030310105,10
12982,193717,0071378227,10
12983,193775,0972553606,10
12984,193868,0874805244,8
12985,194030,0312176880,6
12986,194141,0552527300,9
12987,194610,1891830473,9
12988,194651,0520235223,10
12989,194680,0679436677,3
12990,194680,0684847965,5
12991,194725,0517596180,10
12992,194738,0965972178,7
12993,195055,1840242604,8
12994,195055,1840242698,7
12995,195143,0373451628,6
12996,195187,1413709141,10
12997,195325,0064410854,9
12998,195363,1411602471,9
12999,195591,0974847909,9
13000,195614,0395619041,7
13001,195846,0871566664,7
13002,196188,0811801128,7
13003,196204,0440295777,6
13004,196237,0803929870,10
13005,196382,1410728269,9
13006,196519,0849937027,7
13007,236819,1875559280,8
13008,196881,0679723072,9
13009,197338,1565121945,6
13010,197627,0330400150,10
13011,197676,0864426933,8
13012,229320,1558743421,10
13013,197859,0590202278,5
13014,197906,1843910462,10
13015,197937,0395681863,4
13016,198047,0743477367,9
13017,198359,0425189066,9
13018,198503,0973562609,10
13019,198545,0006380158,8
13020,200191,0553159194,7
13021,247096,0590429094,10
13022,233708,0671001760,8
13023,271464,0671701932,7
13024,271618,1561793493,8
13025,213848,1565120094,5
13026,198772,0345451147,5
13027,212101,0743225627,10
13028,199003,0395775515,5
13029,199012,0842357645,10
13030,199045,0802117651,4
13031,199358,0890968462,7
13032,199442,0805031413,5
13033,200001,1571743073,5
13034,200012,0340769432,8
13035,200344,0764540777,8
13036,200465,0439490359,7
13037,200664,0670844381,5
13038,201158,0385503830,5
13039,201260,0609603604,7
13040,201260,0743203828,7
13041,201294,0153022310,7
13042,230434,0689828411,7
13043,224477,0723237530,5
13044,201881,1569752788,6
13045,201981,0910034974,8
13046,201994,0877736278,10
13047,202066,0766804860,10
13048,202113,0486206408,10
13049,202113,0684838230,8
13050,202457,0895552590,5
13051,202536,0425183831,4
13052,202585,1550024671,10
13053,267091,0006481078,8
13054,202856,0869143301,6
13055,203020,0471272426,10
13056,203063,1564144062,5
13057,203110,0421689900,9
